sample_id	species	abundance	adjust_abundance	GC_percentage	N50	contigs_bigger_500	largest_contig	total_contigs	total_length	low_coverage_contigs	expected_genome_min	expected_genome_max	within_genome_expected	difference	mlst-alleles	mlst	mlst-species	CE_alleles	PCR_genes	phylotype	quadraplex	antigenic_profile	predicted_serotype	subspecies	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity	high_quality
SAMEA104081234	Neisseria gonorrhoeae	96.445	96.445	52.55	65782	89	273871	128	2130768		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(111),gdh(148),pdhC(153),pgm(65)	1583	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081236	Neisseria gonorrhoeae	98.049	98.049	52.52	66160	77	172653	105	2125561		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(156),gdh(149),pdhC(153),pgm(133)	8775	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081242	Neisseria gonorrhoeae	95.713	95.713	52.52	79582	77	214553	98	2135679		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081245	Neisseria gonorrhoeae	98.714	98.714	52.4	67521	88	152366	119	2170984	contig00068	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(170),fumC(111),gdh(146),pdhC(153),pgm(65)	10314	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMEA104081252	Neisseria gonorrhoeae	98.543	98.543	52.58	75143	83	207337	110	2115908		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(530),pgm(65)	13266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081263	Neisseria gonorrhoeae	99.101	99.101	52.41	65867	77	207197	108	2163922		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(154),pgm(65)	8143	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081265	Neisseria gonorrhoeae	96.049	96.049	52.36	66487	85	154667	109	2169297		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	1600	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081268	Neisseria gonorrhoeae	99.011	99.011	52.41	66979	88	207802	123	2129247		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(158),gdh(148),pdhC(153),pgm(65)	1902	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMEA104081269	Neisseria gonorrhoeae	98.35	98.35	52.61	67985	83	207321	115	2112703		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(530),pgm(65)	13266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081273	Neisseria gonorrhoeae	98.64	98.64	52.53	66936	88	207434	126	2114447		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(156),gdh(148),pdhC(71),pgm(133)	-	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081285	Neisseria gonorrhoeae	97.975	97.975	52.59	75212	85	207325	117	2111391		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(530),pgm(65)	13266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081288	Neisseria gonorrhoeae	99.173	99.173	52.44	65029	88	207445	120	2130743		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	1600	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.61	0.21	0.0	True
SAMEA104081295	Neisseria gonorrhoeae	98.396	98.396	52.37	73572	79	207818	99	2174829		1715000.0	2574000.0	TRUE		abcZ(59),adk(112),aroE(67),fumC(190),gdh(148),pdhC(153),pgm(65)	-	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081301	Neisseria gonorrhoeae	97.522	97.522	52.32	67497	83	140199	107	2185998		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(157),gdh(148),pdhC(71),pgm(65)	13429	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.77	0.31	0.0	True
SAMEA104081303	Neisseria gonorrhoeae	97.274	97.274	52.52	67019	84	220610	114	2132815		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(133)	1587	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081304	Neisseria gonorrhoeae	98.779	98.779	52.53	66719	92	207444	129	2117421		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(156),gdh(148),pdhC(71),pgm(133)	-	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081305	Neisseria gonorrhoeae	98.011	98.011	52.54	66470	85	160588	114	2122627		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081311	Neisseria gonorrhoeae	98.116	98.116	52.53	68893	92	208050	120	2121535		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081319	Neisseria gonorrhoeae	97.923	97.923	52.64	66576	91	152353	118	2077099		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(111),gdh(147),pdhC(154),pgm(65)	12970	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.61	0.21	0.0	True
SAMEA104081328	Neisseria gonorrhoeae	98.3	98.3	52.61	75143	82	207330	107	2115064		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(530),pgm(65)	13266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081335	Neisseria gonorrhoeae	98.354	98.354	52.54	67261	83	207603	109	2119450		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.75	0.31	0.0	True
SAMEA104081351	Neisseria gonorrhoeae	97.359	97.359	52.56	66497	88	170522	112	2126252		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(148),pdhC(154),pgm(65)	1582	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081353	Neisseria gonorrhoeae	98.314	98.314	52.34	67387	86	140163	109	2181985		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(146),pdhC(71),pgm(65)	8783	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMEA104081355	Neisseria gonorrhoeae	98.479	98.479	52.39	67183	82	152416	108	2167932		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081377	Neisseria gonorrhoeae	99.048	99.048	52.65	65316	85	207322	115	2110958		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(530),pgm(65)	13266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081380	Neisseria gonorrhoeae	98.74	98.74	52.62	67252	82	169032	112	2110293		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(188),pdhC(153),pgm(65)	8161	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081382	Neisseria gonorrhoeae	98.696	98.696	52.35	65780	85	207336	113	2180149		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(149),pdhC(153),pgm(133)	10622	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081383	Neisseria gonorrhoeae	98.065	98.065	52.54	67330	90	163255	117	2121367		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081392	Neisseria gonorrhoeae	98.6	98.6	52.35	66275	86	207306	125	2176173		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(149),pdhC(153),pgm(133)	10622	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081408	Neisseria gonorrhoeae	98.905	98.905	52.43	67446	89	152385	117	2130971		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(188),pdhC(153),pgm(65)	8153	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.71	0.21	0.0	True
SAMEA104081414	Neisseria gonorrhoeae	98.056	98.056	52.58	67265	82	268768	108	2118949		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMEA104081419	Neisseria gonorrhoeae	99.099	99.099	52.45	67456	81	173835	110	2126477		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMEA104081428	Neisseria gonorrhoeae	97.259	97.259	52.53	65294	82	207493	124	2133462		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081440	Neisseria gonorrhoeae	97.99	97.99	52.53	67162	96	140354	120	2118813		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081454	Neisseria gonorrhoeae	99.046	99.046	52.58	65130	88	207419	117	2109447		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(190),gdh(146),pdhC(154),pgm(65)	14595	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081461	Neisseria gonorrhoeae	97.206	97.206	52.54	75272	87	140312	113	2121362		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081463	Neisseria gonorrhoeae	99.042	99.042	52.64	76465	78	207332	106	2109448		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(530),pgm(65)	13266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081465	Neisseria gonorrhoeae	98.771	98.771	52.42	67120	83	152140	116	2139670		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMEA104081467	Neisseria gonorrhoeae	98.351	98.351	52.33	75239	80	207640	117	2172654		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081478	Neisseria gonorrhoeae	97.806	97.806	52.52	66935	86	207495	126	2124893		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(111),gdh(148),pdhC(71),pgm(65)	1921	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081485	Neisseria gonorrhoeae	97.841	97.841	52.54	67437	81	207746	118	2123401		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081489	Neisseria gonorrhoeae	98.437	98.437	52.55	75143	91	207352	132	2116969		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(71),pgm(65)	13142	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081522	Neisseria gonorrhoeae	98.703	98.703	52.62	72257	83	140093	117	2110648		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(188),pdhC(153),pgm(65)	8161	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081525	Neisseria gonorrhoeae	99.232	99.232	52.36	65690	89	207322	120	2166059		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(190),gdh(146),pdhC(154),pgm(65)	14595	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081529	Neisseria gonorrhoeae	99.091	99.091	52.45	67456	75	152887	101	2128411		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMEA104081568	Neisseria gonorrhoeae	96.933	96.933	52.55	67134	80	248058	101	2135266		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081571	Neisseria gonorrhoeae	98.327	98.327	52.36	65093	91	228753	124	2175839		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081572	Neisseria gonorrhoeae	98.469	98.469	52.37	65093	94	218844	130	2176874	contig00069	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081579	Neisseria gonorrhoeae	98.082	98.082	52.51	70145	96	172837	138	2126509		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	7822	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081583	Neisseria gonorrhoeae	99.026	99.026	52.39	67074	84	130254	110	2165083	contig00071,contig00077	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(154),pgm(65)	8143	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	949	3	0	0	0	99.61	0.52	0.0	True
SAMEA104081586	Neisseria gonorrhoeae	97.897	97.897	52.32	67150	86	151472	116	2179375		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(190),gdh(148),pdhC(71),pgm(133)	13955	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMEA104081602	Neisseria gonorrhoeae	97.371	97.371	52.6	67555	93	207329	136	2117509	contig00071	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(530),pgm(65)	13266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104081624	Neisseria gonorrhoeae	97.511	97.511	52.48	75075	89	207780	123	2129335		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(~78),gdh(148),pdhC(154),pgm(133)	-	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081637	Neisseria gonorrhoeae	99.086	99.086	52.58	67580	89	207419	119	2105590		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(190),gdh(146),pdhC(154),pgm(65)	14595	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081641	Neisseria gonorrhoeae	98.009	98.009	52.33	67345	90	147181	132	2178754		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(190),gdh(148),pdhC(71),pgm(133)	13955	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMEA104081647	Neisseria gonorrhoeae	98.535	98.535	52.57	66988	83	170711	112	2115837		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMEA104081655	Neisseria gonorrhoeae	99.082	99.082	52.43	71934	89	207744	125	2127246		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(78),gdh(148),pdhC(153),pgm(65)	7360	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMEA104081659	Neisseria gonorrhoeae	97.824	97.824	52.6	65495	81	207417	106	2117224		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(189),pdhC(154),pgm(65)	-	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMEA104081678	Neisseria gonorrhoeae	99.073	99.073	52.46	65526	85	173790	118	2126899		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMEA104081717	Neisseria gonorrhoeae	96.978	96.978	52.33	66892	88	140313	114	2177980		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(190),gdh(148),pdhC(71),pgm(133)	13955	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	5	949	2	0	0	0	99.51	0.31	0.0	True
SAMEA104081731	Neisseria gonorrhoeae	98.978	98.978	52.6	66599	85	230785	112	2108526		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(154),pgm(65)	8143	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMEA104105270	Neisseria meningitidis	97.867	97.867	51.55	66502	108	158346	175	2151540	contig00073	1702000.0	2554000.0	TRUE		abcZ(4),adk(10),aroE(34),fumC(5),gdh(38),pdhC(11),pgm(9)	1161	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA104105286	Neisseria meningitidis	93.344	93.344	51.77	66167	84	216944	158	2101274		1702000.0	2554000.0	TRUE		abcZ(1),adk(5),aroE(13),fumC(53),gdh(26),pdhC(41),pgm(3)	162	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA104105378	Neisseria meningitidis	94.754	94.754	51.75	65435	90	200763	147	2070148		1702000.0	2554000.0	TRUE		abcZ(17),adk(4),aroE(19),fumC(17),gdh(3),pdhC(26),pgm(2)	4146	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	3	800	1	0	0	0	99.56	0.19	0.0	True
SAMEA104105479	Neisseria meningitidis	98.166	98.166	51.8	66845	72	175140	129	2091422	contig00060,contig00072	1702000.0	2554000.0	TRUE		abcZ(3),adk(6),aroE(9),fumC(5),gdh(8),pdhC(6),pgm(9)	485	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA104105535	Neisseria meningitidis	98.28	98.28	51.79	69011	80	248821	157	2081997		1702000.0	2554000.0	TRUE		abcZ(9),adk(20),aroE(9),fumC(9),gdh(9),pdhC(6),pgm(2)	1097	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMEA104105589	Neisseria meningitidis	98.896	98.896	51.83	65154	79	264079	149	2095970		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMEA104105606	Neisseria meningitidis	40.823	40.823	51.65	222773	24	427304	27	2047220	contig00019,contig00020	1702000.0	2554000.0	TRUE		abcZ(735),adk(755),aroE(289),fumC(255),gdh(740),pdhC(860),pgm(757)	14298	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	4	798	2	0	0	0	99.46	0.38	0.0	True
SAMEA104114952	Neisseria gonorrhoeae	95.522	95.522	52.55	72807	70	239975	95	2130756	contig00061	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.37	0.0	True
SAMEA104114953	Neisseria gonorrhoeae	96.679	96.679	52.53	72482	77	207350	108	2133430		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(148),pdhC(154),pgm(65)	1582	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
